date_time,air_pollution_index
2017-05-18 00:00:00,154.19394201386314
2017-05-18 00:00:00,154.498813338704
2017-05-18 00:00:00,154.11740753895347
2017-05-18 01:00:00,154.59347437432896
2017-05-18 01:00:00,154.77740646655442
2017-05-18 02:00:00,154.27827366077864
2017-05-18 02:00:00,154.22032728777327
2017-05-18 02:00:00,154.21795997574404
2017-05-18 03:00:00,154.2639357105245
2017-05-18 03:00:00,154.0850501049037
2017-05-18 03:00:00,154.3245612581053
2017-05-18 04:00:00,154.52832274482878
2017-05-18 04:00:00,154.47037637182342
2017-05-18 04:00:00,153.8633128967171
2017-05-18 05:00:00,153.4762334960727
2017-05-18 05:00:00,153.78110482091358
2017-05-18 05:00:00,153.65779827626892
2017-05-18 06:00:00,153.34665333161814
2017-05-18 06:00:00,153.7700965770452
2017-05-18 07:00:00,152.72758589225242
2017-05-18 07:00:00,153.75572530075655
2017-05-18 08:00:00,153.15687328871047
2017-05-18 08:00:00,153.79833191683724
2017-05-18 08:00:00,152.7733901747343
2017-05-18 09:00:00,153.22516817324987
2017-05-18 09:00:00,152.92534333501368
2017-05-18 09:00:00,153.73561607000306
2017-05-18 10:00:00,154.37994313169617
2017-05-18 10:00:00,154.40136860422433
2017-05-18 11:00:00,152.66357456676042
2017-05-18 12:00:00,153.04174076448277
2017-05-18 13:00:00,153.32022190380033
2017-05-18 14:00:00,153.68250591443004
2017-05-18 15:00:00,154.5856677886085
2017-05-18 16:00:00,153.6442251547752
2017-05-18 17:00:00,153.67421767942838
2017-05-18 18:00:00,154.70063085500226
2017-05-18 19:00:00,154.17702920075598
2017-05-18 20:00:00,155.16407092995857
2017-05-18 21:00:00,156.05104783305683
2017-05-18 22:00:00,154.93713119797798
2017-05-18 23:00:00,156.66107936188163
2017-05-19 00:00:00,156.4864231394628
2017-05-19 01:00:00,155.20580999604155
2017-05-19 02:00:00,156.82519099627578
2017-05-19 03:00:00,156.10063269488137
2017-05-19 04:00:00,156.15961698049193
2017-05-19 05:00:00,156.30610765984204
2017-05-19 06:00:00,155.5635411831404
2017-05-19 07:00:00,155.25558107557083
2017-05-19 08:00:00,154.44978421114848
2017-05-19 09:00:00,153.95437958560336
2017-05-19 10:00:00,154.05050473128225
2017-05-19 11:00:00,154.7196959789402
2017-05-19 12:00:00,155.935656202788
2017-05-19 13:00:00,156.33698572635916
2017-05-19 14:00:00,155.70702374468584
2017-05-19 15:00:00,156.21695623532207
2017-05-19 16:00:00,154.93445419201024
2017-05-19 17:00:00,155.6858804255189
2017-05-19 18:00:00,155.13545791625995
2017-05-19 19:00:00,154.20387913563584
2017-05-19 20:00:00,154.6597843307546
2017-05-19 21:00:00,154.92839814187874
2017-05-19 22:00:00,155.42729045722228
2017-05-19 23:00:00,155.58908838351937
2017-05-20 00:00:00,155.04969002733392
2017-05-20 01:00:00,154.75299900585796
2017-05-20 02:00:00,155.08417596759926
2017-05-20 03:00:00,155.5849988469352
2017-05-20 04:00:00,155.3418728162225
2017-05-20 05:00:00,154.79464490528804
2017-05-20 06:00:00,153.39070857144787
2017-05-20 07:00:00,155.14544104786066
2017-05-20 08:00:00,153.54924876617406
2017-05-20 09:00:00,151.61377835877178
2017-05-20 09:00:00,153.5042697316297
2017-05-20 10:00:00,153.83550727355973
2017-05-20 10:00:00,154.26718093018465
2017-05-20 11:00:00,153.24053475231824
2017-05-20 11:00:00,152.95902567033002
2017-05-20 11:00:00,153.8032329866087
2017-05-20 12:00:00,152.94235095025059
2017-05-20 12:00:00,153.11618023145803
2017-05-20 13:00:00,153.19802446992685
2017-05-20 13:00:00,153.38195656215234
2017-05-20 14:00:00,153.32042300655584
2017-05-20 14:00:00,152.77871970308883
2017-05-20 15:00:00,152.7273011175457
2017-05-20 15:00:00,153.15913907563217
2017-05-20 16:00:00,153.24149253959925
2017-05-20 16:00:00,153.78824232967096
2017-05-20 17:00:00,153.87529744005656
2017-05-20 17:00:00,153.93829029966662
2017-05-20 18:00:00,154.09531553364448
2017-05-20 18:00:00,153.67187228821743
2017-05-20 18:00:00,154.09768284567372
2017-05-20 19:00:00,152.81834362318915
2017-05-20 19:00:00,154.43031877053846
2017-05-20 19:00:00,154.1860729932784
2017-05-20 20:00:00,153.88275690981078
2017-05-20 20:00:00,154.4295066998825
2017-05-20 20:00:00,154.66901785308409
2017-05-20 21:00:00,154.39407440654037
2017-05-20 21:00:00,154.3964417185696
2017-05-20 21:00:00,153.48687423065164
2017-05-20 22:00:00,153.77837459750867
2017-05-20 22:00:00,153.94877842980316
2017-05-20 22:00:00,153.40202863973144
2017-05-20 23:00:00,154.63759090868342
2017-05-20 23:00:00,154.55795949548494
2017-05-20 23:00:00,153.7693312401824
2017-05-21 00:00:00,154.78067898308296
2017-05-21 00:00:00,153.87347880719423
2017-05-21 00:00:00,154.78304629511217
2017-05-21 01:00:00,154.66531144397464
2017-05-21 01:00:00,154.12092896593214
2017-05-21 02:00:00,154.8180860009735
2017-05-21 02:00:00,154.24758040742736
2017-05-21 02:00:00,154.53307752040553
2017-05-21 03:00:00,154.41507835487528
2017-05-21 03:00:00,154.64503922313068
2017-05-21 04:00:00,155.39469464967578
2017-05-21 04:00:00,155.02950963980032
2017-05-21 05:00:00,154.89733538398994
2017-05-21 05:00:00,155.08126747621543
2017-05-21 05:00:00,155.4920332947009
2017-05-21 06:00:00,154.09124466572192
2017-05-21 06:00:00,154.8278901891207
2017-05-21 06:00:00,154.94646210970686
2017-05-21 07:00:00,154.4669891048096
2017-05-21 07:00:00,154.2092996260771
2017-05-21 07:00:00,155.05350694235574
2017-05-21 08:00:00,154.55419243933858
2017-05-21 08:00:00,154.88780421797966
2017-05-21 09:00:00,153.88421486816088
2017-05-21 09:00:00,154.0572332780944
2017-05-21 10:00:00,154.6754456042845
2017-05-21 10:00:00,153.76587811636657
2017-05-21 10:00:00,154.6903083896465
2017-05-21 11:00:00,154.36001739109847
2017-05-21 11:00:00,153.99483238122298
2017-05-21 11:00:00,153.2219750854077
2017-05-21 12:00:00,153.81750485651565
2017-05-21 12:00:00,153.94081140116032
2017-05-21 12:00:00,153.17991977727348
2017-05-21 13:00:00,153.3395956821721
2017-05-21 13:00:00,153.3773144885991
2017-05-21 13:00:00,154.42012478466808
2017-05-21 14:00:00,154.12018770928188
2017-05-21 14:00:00,154.06224133627654
2017-05-21 15:00:00,153.35922150577966
2017-05-21 16:00:00,153.75482912368372
2017-05-21 16:00:00,153.21044664564124
2017-05-21 17:00:00,152.54050422939187
2017-05-21 18:00:00,154.35775869486395
2017-05-21 18:00:00,154.66263001970484
2017-05-21 19:00:00,153.94041082633962
2017-05-21 19:00:00,154.79390825141164
2017-05-21 20:00:00,154.54962474126452
2017-05-21 20:00:00,154.78036103018127
2017-05-21 20:00:00,154.6570544855366
2017-05-21 21:00:00,154.12597480714652
2017-05-21 21:00:00,154.30629964277688
2017-05-21 22:00:00,154.2556372891638
2017-05-21 22:00:00,154.31595097419836
2017-05-21 23:00:00,154.32589107096297
2017-05-22 00:00:00,154.8528370464446
2017-05-22 01:00:00,155.416041399413
2017-05-22 01:00:00,154.29639063307562
2017-05-22 02:00:00,155.89735304272727
2017-05-22 03:00:00,155.42529219428258
2017-05-22 04:00:00,155.52844988123098
2017-05-22 05:00:00,156.76711527077936
2017-05-22 06:00:00,156.25536543761046
2017-05-22 07:00:00,155.80597563295427
2017-05-22 08:00:00,155.74805073590022
2017-05-22 09:00:00,155.7070533932399
2017-05-22 10:00:00,155.84340734608375
2017-05-22 11:00:00,155.14011806801892
2017-05-22 12:00:00,155.52053170413572
2017-05-22 13:00:00,155.06542883921398
2017-05-22 14:00:00,155.37590224829395
2017-05-22 15:00:00,155.90052691939778
2017-05-22 16:00:00,155.16212527364178
2017-05-22 17:00:00,155.38762067936256
2017-05-22 18:00:00,155.40404117733448
2017-05-22 19:00:00,155.57206442015575
2017-05-22 20:00:00,154.9887506754966
2017-05-22 21:00:00,154.94601034733714
2017-05-22 22:00:00,154.89034107517142
2017-05-22 23:00:00,154.22720726382747
2017-05-22 23:00:00,153.56737751073354
2017-05-23 00:00:00,155.2986359076471
2017-05-23 01:00:00,154.81175682159264
2017-05-23 02:00:00,155.05887010321635
2017-05-23 02:00:00,154.8157912103095
2017-05-23 03:00:00,155.0897554189049
2017-05-23 04:00:00,154.75263402255763
2017-05-23 05:00:00,156.76233667365472
2017-05-23 06:00:00,154.48908555645804
2017-05-23 07:00:00,154.57861851143016
2017-05-23 08:00:00,153.02860730755057
2017-05-23 09:00:00,153.54201091400796
2017-05-23 10:00:00,153.670990935765
2017-05-23 11:00:00,154.00982975936677
2017-05-23 11:00:00,154.43327300479382
2017-05-23 12:00:00,153.4105153733513
2017-05-23 12:00:00,153.5966356382824
2017-05-23 13:00:00,153.66697281920062
2017-05-23 14:00:00,153.30626174993512
2017-05-23 15:00:00,153.36557752979616
2017-05-23 16:00:00,153.6645957584841
2017-05-23 17:00:00,154.37561237743165
2017-05-23 18:00:00,154.9024961622848
2017-05-23 19:00:00,154.5629291502388
2017-05-23 20:00:00,155.21147766440242
2017-05-23 21:00:00,154.99207111393758
2017-05-23 22:00:00,155.59356914852177
2017-05-23 23:00:00,155.72897561979332
2017-05-24 00:00:00,156.9857526270794
2017-05-24 01:00:00,157.25494788209252
2017-05-24 02:00:00,157.35146618114754
2017-05-24 03:00:00,155.756359036008
2017-05-24 04:00:00,155.05240356439552
2017-05-24 05:00:00,156.0243370340154
2017-05-24 06:00:00,155.75181609458164
2017-05-24 07:00:00,154.55578666915795
2017-05-24 08:00:00,154.82332601124497
2017-05-24 09:00:00,154.24277854819002
2017-05-24 10:00:00,155.39093184373473
2017-05-24 11:00:00,154.58075681556375
2017-05-24 12:00:00,154.46403362445818
2017-05-24 13:00:00,155.53338803254672
2017-05-24 14:00:00,154.54495651644666
2017-05-24 15:00:00,154.58372023742803
2017-05-24 16:00:00,155.17634270894018
2017-05-24 17:00:00,154.69925724466546
2017-05-24 18:00:00,155.44441896246303
2017-05-24 19:00:00,154.8207041734566
2017-05-24 20:00:00,155.5303213933725
2017-05-24 21:00:00,155.06022882814275
2017-05-24 22:00:00,156.09518602663297
2017-05-24 23:00:00,155.7380548845391
2017-05-25 00:00:00,155.88623204295774
2017-05-25 01:00:00,155.88901773824833
2017-05-25 02:00:00,155.73357959487416
2017-05-25 03:00:00,155.42680387056848
2017-05-25 04:00:00,154.77918305065054
2017-05-25 05:00:00,154.28568036040988
2017-05-25 06:00:00,154.73832852164082
2017-05-25 07:00:00,154.52433587897713
2017-05-25 07:00:00,156.70526621125708
2017-05-25 08:00:00,156.4063508188288
2017-05-25 09:00:00,155.8645542959939
2017-05-25 10:00:00,156.7868388507223
2017-05-25 11:00:00,155.14846010313346
2017-05-25 12:00:00,154.56857915030244
2017-05-25 13:00:00,154.72080770979665
2017-05-25 14:00:00,154.48127086787485
2017-05-25 15:00:00,155.04080872181717
2017-05-25 16:00:00,155.02165089196964
2017-05-25 17:00:00,154.14609194588448
2017-05-25 18:00:00,155.03118604635702
2017-05-25 19:00:00,155.92853029385677
2017-05-25 20:00:00,155.62277529130728
2017-05-25 21:00:00,155.3433749857458
2017-05-25 21:00:00,155.04087097293416
2017-05-25 22:00:00,154.4453030688437
2017-05-25 23:00:00,155.017832969077
2017-05-26 00:00:00,154.5819119407002
2017-05-26 01:00:00,156.47945140827431
2017-05-26 02:00:00,155.50351155390413
2017-05-26 03:00:00,155.44964571310834
2017-05-26 04:00:00,156.1003202203451
2017-05-26 05:00:00,156.3884265978149
2017-05-26 06:00:00,156.17075399046874
2017-05-26 07:00:00,154.442824738139
2017-05-26 08:00:00,154.77880714156703
2017-05-26 09:00:00,156.55382867413186
2017-05-26 10:00:00,155.4854004686969
2017-05-26 11:00:00,154.82056492103231
2017-05-26 12:00:00,155.14163201889193
2017-05-26 13:00:00,155.61992056442818
2017-05-26 14:00:00,155.19643841204962
2017-05-26 15:00:00,155.0632439119511
2017-05-26 16:00:00,155.39459204033787
2017-05-26 17:00:00,155.8813237185812
2017-05-26 18:00:00,155.26712319996008
2017-05-26 19:00:00,156.51243448629845
2017-05-26 20:00:00,156.48903898404623
2017-05-26 21:00:00,156.51574457965324
2017-05-26 22:00:00,155.89333916549597
2017-05-26 23:00:00,157.07527752894615
2017-05-27 00:00:00,156.5155298757755
2017-05-27 01:00:00,157.14432059811887
